tweet id,user id,politician name,twitter handle,tweet text,tweet lang,tweet translated,tweet creation date,election year,x coordinate,y coordinate
4.2451017964929024e+,888289790,Gregor Gysi,GregorGysi,Statt der Abkehr vom falschen Kurs der Totalüberwachung stellt Obama ein Verwaltungsreförmchen seines Skandalgeheimdienstes #NSA in Aussicht,de,"Instead of turning away from the wrong course of total surveillance, Obama is holding out the prospect of administrative reform of his scandal secret service #NSA",2014-01-18 11:54:48+00:00,2013,-5,-7
4.2561480546320794e+,888289790,Gregor Gysi,GregorGysi,"Es ist oben genug da, um davon etwas nach unten abzugeben - sogar ohne dass es oben merklich schlechter zuginge. #Oxfam #Davos",de,There is enough at the top to transfer some of it down - even without things becoming noticeably worse at the top. #Oxfam #Davos,2014-01-21 13:04:11+00:00,2013,-5,-7
4.0787588243575194e+,888289790,Gregor Gysi,GregorGysi,An Spekulationen über geheime Zusatzabkommen zum Koalitionsvertrag möchte ich mich nicht beteiligen. Sie wundern mich aber nicht.,de,I do not want to take part in speculation about secret additional agreements to the coalition agreement. But you don't surprise me.,2013-12-03 14:16:03+00:00,2013,-5,-7
4.2669439669713306e+,888289790,Gregor Gysi,GregorGysi,"Für eine ""familienfreundliche Bundeswehr"" muss von der Leyen zuallererst die Verführung von Kindern zum Dienst an der Waffe unterbinden.",de,"For a ""family-friendly Bundeswehr"", von der Leyen must first and foremost stop the temptation of children to serve as weapons.",2014-01-24 12:34:06+00:00,2013,-5,-7
4.260035185171497e+,888289790,Gregor Gysi,GregorGysi,"16 Millionen geknackte Online-Konten: Die Mitglieder der Bundesregierung haben geschworen, Schaden vom Volk abzuwenden. Auch im Internet!",de,16 million online accounts cracked: The members of the federal government have vowed to prevent harm to the people. Also on the Internet!,2014-01-22 14:48:48+00:00,2013,-5,-7
4.212490826578739e+,888289790,Gregor Gysi,GregorGysi,"Der Schutz vor Gewalt von Randalierern geht nicht, indem Freiheitsrechte aller verdachtsunabhängig eingeschränkt werden. #Hamburg",de,"Protection against violence from rioters cannot be achieved by restricting the freedoms of everyone, regardless of suspicion. #Hamburg",2014-01-09 11:56:22+00:00,2013,-5,-7
4.2204441091088384e+,888289790,Gregor Gysi,GregorGysi,"Das ist ein entscheidender Konstruktionsfehler der EU, den @dieLinke korrigieren will: Wir brauchen eine Sozial- und Wirtschaftsunion.",de,This is a crucial design flaw in the EU that @dieLinke wants to correct: We need a social and economic union.,2014-01-11 16:36:43+00:00,2013,-5,-7
4.241901830517555e+,888289790,Gregor Gysi,GregorGysi,"Ich danke allen für die herzlichen Glückwünsche zu meinem Geburtstag, über die ich mich sehr gefreut habe.",de,"I would like to thank everyone for the warm wishes on my birthday, which I was very happy about.",2014-01-17 14:43:15+00:00,2013,-5,-7
4.056597951908413e+,888289790,Gregor Gysi,GregorGysi,Es wird eine Koalition des Stillstandes. Ein Kompromiss des Stillstandes ist nie gut. #GroKo,de,It will be a coalition of stasis. A compromise of stagnation is never good. #GroKo,2013-11-27 11:30:06+00:00,2013,-5,-7
4.1187813685568314e+,888289790,Gregor Gysi,GregorGysi,"Die Zustimmung von 54% der Mitgliedschaft ist kein Freibrief für künftige SPD-Minister, Merkels Kurs allzu willfährig mitzutragen. #GroKo",de,The approval of 54% of the membership is not a license for future SPD ministers to support Merkel's course too willingly. #GroKo,2013-12-14 15:19:34+00:00,2013,-5,-7
4.209912710299648e+,888289790,Gregor Gysi,GregorGysi,"#Hitzlsperger Respekt! In allen Bereichen mit antiquiertem Männlichkeitsbild spielt hoffentlich bald keine Rolle mehr, wer mit wem wie lebt.",de,"#Hitzlsperger Respect! In all areas with antiquated images of masculinity, it will hopefully soon no longer matter who lives with whom and how.",2014-01-08 18:51:55+00:00,2013,-5,-7
4.2561461390098016e+,888289790,Gregor Gysi,GregorGysi,Das soziale und wirtschaftliche Ungleichgewicht führt regelmäßig zu Veteilungskriegen. #Oxfam #Davos,de,The social and economic imbalance regularly leads to distribution wars. #Oxfam #Davos,2014-01-21 13:03:26+00:00,2013,-5,-7
4.2600520322646426e+,888289790,Gregor Gysi,GregorGysi,"Ich wünschte mir, Union + SPD brächten die Leidenschaft beim Schutz der Bürger im Internet auf, die sie zum eigenen Schutz an den Tag legen.",de,I wish that the Union + SPD had the same passion for protecting citizens on the Internet that they show for their own protection.,2014-01-22 14:55:29+00:00,2013,-5,-7
4.2272013008765754e+,888289790,Gregor Gysi,GregorGysi,Schilys gesetzgeberische Hinterlassenschaft lastet bis heute auf unserer Demokratie.,de,Schily's legislative legacy still weighs on our democracy today.,2014-01-13 13:21:47+00:00,2013,-5,-7
4.219975924748452e+,888289790,Gregor Gysi,GregorGysi,"Sozialtouristen? Deutschland ist zweitbeliebtestes Reiseziel bei europäischen Touristen. Ich weiß nicht, warum sich Kauder an denen stört.",de,Social tourists? Germany is the second most popular travel destination for European tourists. I don't know why Kauder is bothered by them.,2014-01-11 13:30:41+00:00,2013,-5,-7
4.202120476795904e+,888289790,Gregor Gysi,GregorGysi,Die Bundesregierung hat einen Fehlstart hingelegt. Zickerei zu #Vorratsdatenspeicherung #Arbeitnehmerfreizügigkeit #Mindestlohn #PKW-Maut.,de,The federal government has made a false start. Bickering about #data retention #free movement of workers #minimum wage #car toll.,2014-01-06 15:15:33+00:00,2013,-5,-7
4.211993956572324e+,888289790,Gregor Gysi,GregorGysi,"Die Zahl von Bulgaren + Rumänen, die Sozialleistungen empfangen, ist unterdurchschnittlich niedrig. Was soll das Gerede von Armutsmigration?",de,The number of Bulgarians + Romanians receiving social benefits is below average. What's all this talk about poverty migration?,2014-01-09 08:38:56+00:00,2013,-5,-7
4.245107218259927e+,888289790,Gregor Gysi,GregorGysi,"Obamas Ankündigung ist keine Freundschaftserklärung an Deutschland, sondern die Aufrechterhaltung ungerechtfertigter Bewährungsauflagen #NSA",de,"Obama's announcement is not a declaration of friendship to Germany, but the maintenance of unjustified parole requirements #NSA",2014-01-18 11:56:57+00:00,2013,-5,-7
4.285078055289078e+,888289790,Gregor Gysi,GregorGysi,"(mi) #Gysi zu #Merkel: ""Unter Kohl war die Marktwirtschaft noch sozialer als heute."" Hier das Video @linksfraktion http://t.co/SlH8NTMTRr",de,"(mi) #Gysi to #Merkel: ""Under Kohl, the market economy was even more social than it is today."" Here is the video @linksfraktion http://t.co/SlH8NTMTRr",2014-01-29 12:39:56+00:00,2013,-5,-7
4.242117157486714e+,485751594,Jurgen Trittin,JTrittin,"""Wer betrügt, fliegt"" - so lautet doch doch die bescheuerte Parole von #Scheuer Nicht: Wer betrügt ist nicht mehr Dr. http://t.co/5YrxTnPx2L",de,"“Whoever cheats, flies” - that's the stupid slogan of #Scheuer Nicht: Anyone who cheats is no longer Dr. http://t.co/5YrxTnPx2L",2014-01-17 16:08:49+00:00,2013,-3,-4
4.223467390359347e+,485751594,Jurgen Trittin,JTrittin,"Statt Arme als Sozialtouristen zu verunglimpfen, hätte die Bundesregierung EU-Geld für Integration nutzen sollen.  http://t.co/fFRg6v5Rg5",de,"Instead of denigrating the poor as social tourists, the federal government should have used EU money for integration. http://t.co/fFRg6v5Rg5",2014-01-12 12:38:04+00:00,2013,-3,-4
4.212931324380733e+,485751594,Jurgen Trittin,JTrittin,Was stimmt an diesem Bild nicht? http://t.co/JucBELc7dp,de,What is wrong with this picture? http://t.co/JucBELc7dp,2014-01-09 14:51:24+00:00,2013,-3,-4
4.25266903503102e+,485751594,Jurgen Trittin,JTrittin,.@werderbremen #Wolf of Weserstadion,en,.@werderbremen #Wolf of Weserstadion,2014-01-20 14:01:45+00:00,2013,-3,-4
4.284810166476718e+,485751594,Jurgen Trittin,JTrittin,"#Merkel: ""Wir wollen dass das Internet eine Verheißung bleibt."" Im #Neuland.",de,"#Merkel: ""We want the Internet to remain a promise."" In #uncharted territory.",2014-01-29 10:53:29+00:00,2013,-3,-4
4.2525790416667034e+,485751594,Jurgen Trittin,JTrittin,Ein - nicht überraschend - kluger Kommentar von @ProfKemfert zur #GroKo Wende der #Energiewende http://t.co/gXX7r54N4t,de,A - not surprising - clever comment from @ProfKemfert on the #GroKo turn of the #energy transition http://t.co/gXX7r54N4t,2014-01-20 13:25:59+00:00,2013,-3,-4
4.259853712401367e+,485751594,Jurgen Trittin,JTrittin,Leistung aus Leidenschaft. @DeutscheBank legt Ihr Schwarzgeld Off-Shore an http://t.co/iH7AHgqDHh,de,Performance made of passion. @DeutscheBank invests your black money offshore http://t.co/iH7AHgqDHh,2014-01-22 13:36:41+00:00,2013,-3,-4
4.252038432497582e+,485751594,Jurgen Trittin,JTrittin,"Nix mit dem @CSU- #Sozialtourismus, Migranten aus Rumänien mindern deutschen Fachkräftemangel http://t.co/j9W3sbaGgy",de,"Nothing with the @CSU #socialtourism, migrants from Romania reduce the German shortage of skilled workers http://t.co/j9W3sbaGgy",2014-01-20 09:51:10+00:00,2013,-3,-4
4.230920127162696e+,485751594,Jurgen Trittin,JTrittin,Ohrfeige für den Rechtspopulismus der CSU #Sozialtourismus ist Unwort des Jahres http://t.co/DWzbF2kiUy,de,A slap in the face for the right-wing populism of the CSU #social tourism is the bad word of the year http://t.co/DWzbF2kiUy,2014-01-14 13:59:31+00:00,2013,-3,-4
4.2848251299498394e+,485751594,Jurgen Trittin,JTrittin,Lesenswerter Beitrag von @evelinelemke zu #TTIP http://t.co/DUTY65tInQ,de,Worth reading article by @evelinelemke on #TTIP http://t.co/DUTY65tInQ,2014-01-29 10:59:26+00:00,2013,-3,-4
4.2353340795231846e+,485751594,Jurgen Trittin,JTrittin,"EU-Kommission verabschiedet sich vom #Klimaschutz Keine Ziele für Erneuerbare, Keine Regeln für Schiefergas. Fossile Fossile",de,"EU Commission says goodbye to #climate protection No targets for renewables, no rules for shale gas. Fossil fossils",2014-01-15 19:13:27+00:00,2013,-3,-4
4.256479662048584e+,485751594,Jurgen Trittin,JTrittin,Schreckliche Folge der #Energiewende RWE-Chef droht wegen niedrigen Preisen mit früherem Atomausstieg http://t.co/ezozY7qxHz Entsetzen,de,Terrible consequence of the #energy transition RWE boss threatens to phase out nuclear energy earlier due to low prices http://t.co/ezozY7qxHz Horror,2014-01-21 15:15:57+00:00,2013,-3,-4
4.2271640362432096e+,485751594,Jurgen Trittin,JTrittin,"Solide Unternehmen haben 30 % Eigenkapital, Banken auch künftig nicht mal 3%, Bankenlobby weicht Regulierung auf. http://t.co/89Fb91BiMY",de,"Solid companies have 30% equity, banks will not even have 3% in the future, and the banking lobby is weakening regulations. http://t.co/89Fb91BiMY",2014-01-13 13:06:58+00:00,2013,-3,-4
4.240842141293773e+,485751594,Jurgen Trittin,JTrittin,Warum die deutschen CO2-Emissionen 2012 und 2013 steigen und #Erneuerbare Braunkohlestromexporte subventionieren http://t.co/4EzKtKZrn7,de,Why German CO2 emissions are rising in 2012 and 2013 and subsidizing #renewable lignite electricity exports http://t.co/4EzKtKZrn7,2014-01-17 07:42:10+00:00,2013,-3,-4
4.248995412265082e+,485751594,Jurgen Trittin,JTrittin,"Horst Köhler und die Glaubwürdigkeit der #GroKo «Deutschland muss die 0,7 Prozent
bringen, eindeutig» Merkel/Gabriel wollen nur die Hälfte.",de,"Horst Köhler and the credibility of the #GroKo “Germany must have the 0.7 percent
bring, clearly» Merkel/Gabriel only want half.",2014-01-19 13:41:59+00:00,2013,-3,-4
4.262858483265782e+,485751594,Jurgen Trittin,JTrittin,"Ehegattensplitting deckeln, mehr Geld für Betreuung - @welt propagiert jetzt das #Grüne Wahlprogramm http://t.co/cZSyZFvzEe",de,"Cap spousal splitting, more money for care - @welt is now promoting the #Green election program http://t.co/cZSyZFvzEe",2014-01-23 09:30:40+00:00,2013,-3,-4
4.220374402372936e+,485751594,Jurgen Trittin,JTrittin,Ines Pohl von @tazgezwitscher liest @derfreitag http://t.co/TkO1eWprOA Ist die Aufzählung der Medien vollständig? http://t.co/ssFfB8nxPG,de,Ines Pohl from @tazgezwitscher reads @derfreitag http://t.co/TkO1eWprOA Is the list of media complete? http://t.co/ssFfB8nxPG,2014-01-11 16:09:01+00:00,2013,-3,-4
4.2130405429662106e+,485751594,Jurgen Trittin,JTrittin,Grüne für einen neuen #Energiekonsens ohne Ausbaubremse für #Erneuerbare und mit fairer Finanzierung #weimar14,de,Greens for a new #energy consensus without an expansion brake for #renewables and with fair financing #weimar14,2014-01-09 15:34:48+00:00,2013,-3,-4
4.278469096344248e+,485751594,Jurgen Trittin,JTrittin,Wie die Industrie so die Anlagenbetreiber-beide müssen mehr Kosten der Energiewende tragen. Studie @Öko-Institut http://t.co/czrGF1JhXD //TT,de,"Like the industry, so do the plant operators - both have to bear more costs of the energy transition. Study @Öko-Institut http://t.co/czrGF1JhXD //TT",2014-01-27 16:53:46+00:00,2013,-3,-4
4.2848334421794816e+,485751594,Jurgen Trittin,JTrittin,#Merkel: Der Mensch steht im Mittelpunkt - aber nur wenn er seine Hausaufgaben macht ...,de,#Merkel: People are the focus - but only if they do their homework...,2014-01-29 11:02:44+00:00,2013,-3,-4
4.279083976025784e+,485751594,Jurgen Trittin,JTrittin,"Erst @welt gegen das Ehegattensplitting, jetzt die @bundesbank für eine Vermögensabgabe. Grüne Ideen überall http://t.co/TQq1Q0FnTJ",de,"First @welt against spousal splitting, now the @bundesbank for an asset levy. Green ideas everywhere http://t.co/TQq1Q0FnTJ",2014-01-27 20:58:06+00:00,2013,-3,-4
4.249027046083256e+,485751594,Jurgen Trittin,JTrittin,Nicht Fossil gegen #Erneuerbar sondern Altanlagen gegen Investitionen: @sigmargabriel 's Eckpunkte zum EEG  http://t.co/QexLVyiBdw,de,Not fossil versus #renewable but old plants versus investment: @sigmargabriel's key points on the EEG http://t.co/QexLVyiBdw,2014-01-19 13:54:33+00:00,2013,-3,-4
4.238634033217782e+,485751594,Jurgen Trittin,JTrittin,Berliner Kurier auf den Schmutzspuren von @BILD und fast alle schreiben ab http://t.co/MJK2Ykbrsp,de,Berliner Kurier on the dirty trail of @BILD and almost everyone writes from http://t.co/MJK2Ykbrsp,2014-01-16 17:04:45+00:00,2013,-3,-4
4.252130164022968e+,485751594,Jurgen Trittin,JTrittin,Auf dem Arbeitsmarkt gilt das Grundgesetz - auch für Rentner und Studierende sagt der Wissenschaftliche Dienstes @BrigittePothmer,de,"The Basic Law applies to the labor market - also for pensioners and students, says the Scientific Service @BrigittePothmer",2014-01-20 10:27:37+00:00,2013,-3,-4
4.212982072858501e+,485751594,Jurgen Trittin,JTrittin,"Massive Kritik an #GreenPrimary, die Grüne ausschließen, die was gegen Google oder kein Handy haben http://t.co/9h6tShoEYI",de,"Massive criticism of #GreenPrimary, which excludes Greens who have something against Google or no cell phone http://t.co/9h6tShoEYI",2014-01-09 15:11:34+00:00,2013,-3,-4
4.268202018424996e+,626287930,Katrin Goring-Eckardt,GoeringEckardt,@mdr_th es wird ein #Frosch sein #HerrlichNärrischesThüringen,de,@mdr_th it will be a #frog #GorgeouslyNärrischThüringen,2014-01-24 20:54:00+00:00,2013,-3,-4
4.2782409785976006e+,626287930,Katrin Goring-Eckardt,GoeringEckardt,@GruenerDirk unfassbar,de,@GruenerDirk unbelievable,2014-01-27 15:23:08+00:00,2013,-3,-4
4.267988768139592e+,626287930,Katrin Goring-Eckardt,GoeringEckardt,Glückwunsch an Kirchenpräsidenten Jung zur Auszeichnung des Schwulen Netzwerkes  http://t.co/WZa3CTLqsm,de,Congratulations to Church President Jung on the Gay Network award http://t.co/WZa3CTLqsm,2014-01-24 19:29:16+00:00,2013,-3,-4
4.26995587381465e+,626287930,Katrin Goring-Eckardt,GoeringEckardt,"So kalt in #thüringen, dass die Lunge nach den  #joggen weh tut. Doch #Winter",de,So cold in #Thuringia that your lungs hurt after #jogging. But #Winter,2014-01-25 08:30:55+00:00,2013,-3,-4
4.25924967331414e+,626287930,Katrin Goring-Eckardt,GoeringEckardt,Heute 14 bis 15 Uhr auf politik-digital! /GET http://t.co/BgFxSrRFEb,de,Today 2 p.m. to 3 p.m. on politik-digital! /GET http://t.co/BgFxSrRFEb,2014-01-22 09:36:40+00:00,2013,-3,-4
4.28477396694868e+,626287930,Katrin Goring-Eckardt,GoeringEckardt,@DJanecek @BaerbelHoehn @ManuelSarrazin @lisapaus jetzt ist aber Schluss. Am Ende machen die das wirklich u ich hasse Duftkerzen,de,@DJanecek @BaerbelHoehn @ManuelSarrazin @lisapaus but now it's over. In the end they really do that and I hate scented candles,2014-01-29 10:39:06+00:00,2013,-3,-4
4.2422775563158726e+,626287930,Katrin Goring-Eckardt,GoeringEckardt,"Obama geht rhetorischen Schritt auf Europärer zu, Ankündigungen bleiben vage. #merkel muss auf feste Vereinbarung z Schütz d Bürger drängen",de,"Obama takes a rhetorical step towards Europeans, announcements remain vague. #Merkel must push for a firm agreement to protect the citizens",2014-01-17 17:12:33+00:00,2013,-3,-4
4.272259269850808e+,626287930,Katrin Goring-Eckardt,GoeringEckardt,Vergiftetes Angebot abgelehnt : Bewegung des #euromaidan bleibt glaubwürdig. Kein fauler Kompromiss mit #janukowitsch http://t.co/X7KpzvPEca,de,Poisoned offer rejected: #euromaidan movement remains credible. No lazy compromise with #Yanukovych http://t.co/X7KpzvPEca,2014-01-25 23:46:13+00:00,2013,-3,-4
4.255572839812342e+,626287930,Katrin Goring-Eckardt,GoeringEckardt,"Jetzt ""droht"" RWE Chef Terium mit Abschalten der AKW, weil damit kein Geld mehr zu verdienen sei . Ja! Macht doch! #abschalten",de,Now RWE boss Terium is “threatening” to shut down the nuclear power plant because there is no longer any money to be made from it. Yes! Do it! #switch off,2014-01-21 09:15:37+00:00,2013,-3,-4
4.28224e+,626287930,Katrin Goring-Eckardt,GoeringEckardt,@migrate89 wissen sie wie viel das ist? Was das pro Person bedeutet? U nach dreistell Milliardenbeträgen dann irgendwann #Armut bekämpfen,de,"@migrate89 do you know how much that is? What does that mean per person? After three-digit billions of dollars, you will eventually fight #poverty",2014-01-28 17:52:00+00:00,2013,-3,-4
4.25578455460094e+,626287930,Katrin Goring-Eckardt,GoeringEckardt,Das #taz-Gespräch in #Leipzig jetzt als Film. /GET http://t.co/je5prbt5S2,de,The #taz conversation in #Leipzig now as a film. /GET http://t.co/je5prbt5S2,2014-01-21 10:39:45+00:00,2013,-3,-4
4.2723246172329165e+,626287930,Katrin Goring-Eckardt,GoeringEckardt,@Paula_Louize @bodoramelow @GruenerDirk http://t.co/UbvvihxRRs,qme,NULL,2014-01-26 00:12:11+00:00,2013,-3,-4
4.28232759099007e+,626287930,Katrin Goring-Eckardt,GoeringEckardt,@NeinQuarterly @DIEZEIT ist es der Hlg GST?  Oder der Himbeer GST? Oder der Nein GSt?,de,@NoQuarterly @DIEZEIT is it the Holy GST? Or the raspberry GST? Or the No GSt?,2014-01-28 18:27:00+00:00,2013,-3,-4
4.267084322052792e+,626287930,Katrin Goring-Eckardt,GoeringEckardt,Nach der Arbeit  gab es heiße Schokolade bei #Goldhelm #Klausur #Kollektiv http://t.co/IlEbn53oSK,de,After work there was hot chocolate at #Goldhelm #Klausur #Kollektiv http://t.co/IlEbn53oSK,2014-01-24 13:29:52+00:00,2013,-3,-4
4.2554609188366336e+,626287930,Katrin Goring-Eckardt,GoeringEckardt,"@sigmargabriel bekommt Zustimmung von BDI, Energiebranche, CSU und Wirtschaftsrat der CDU u Öttinger. Finde den Fehler #Energiewende",de,"@sigmargabriel receives approval from the BDI, the energy industry, the CSU and the CDU Economic Council and Öttinger. Find the error #energy transition",2014-01-21 08:31:09+00:00,2013,-3,-4
4.2631159916373606e+,626287930,Katrin Goring-Eckardt,GoeringEckardt,"So hoffen wir! Unterstützung der EU dringend nötig.
 http://t.co/6eN6U8G7dM",de,"So we hope! EU support urgently needed.
 http://t.co/6eN6U8G7dM",2014-01-23 11:13:00+00:00,2013,-3,-4
4.253778262260613e+,626287930,Katrin Goring-Eckardt,GoeringEckardt,"@NeinQuarterly @faz_10vor8 doch, ich auch. Aber ich folge nicht #fünfvor8.00",de,"@NoQuarterly @faz_10vor8 yes, me too. But I don't follow #fiveto8.00",2014-01-20 21:22:31+00:00,2013,-3,-4
4.289322755277701e+,626287930,Katrin Goring-Eckardt,GoeringEckardt,Unverständlich : #SPD Streit über Minderheitenrechte: SPD drängt Opposition zum Einlenken http://t.co/nuvhJ93ceL via @SPIEGELONLINE,de,Incomprehensible: #SPD dispute over minority rights: SPD urges opposition to give in http://t.co/nuvhJ93ceL via @SPIEGELONLINE,2014-01-30 16:46:38+00:00,2013,-3,-4
4.279214314781737e+,626287930,Katrin Goring-Eckardt,GoeringEckardt,@W_SK back home. Wellcome,en,@W_SK back home. Wellcome,2014-01-27 21:49:54+00:00,2013,-3,-4
4.25975e+,626287930,Katrin Goring-Eckardt,GoeringEckardt,Das gute an @politik_digital ist ja zuuuusätzlich der Biobäcker nebenan. Jetzt Vorfreude auf eure Fragen #bürgersprechstunde,de,The good thing about @politik_digital is the organic bakery next door. Now look forward to your questions #citizensconsultationhour,2014-01-22 12:55:00+00:00,2013,-3,-4
4.2520682416257434e+,626287930,Katrin Goring-Eckardt,GoeringEckardt,Deutschland profitiert!  http://t.co/22KjHWHCi4,de,Germany benefits! http://t.co/22KjHWHCi4,2014-01-20 10:03:01+00:00,2013,-3,-4
4.289316418397389e+,626287930,Katrin Goring-Eckardt,GoeringEckardt,Tag2 des Regierungsdauererklärens mit Großteil Regierungsdauermonolog. Und dann wird #Opposition ermahnt nicht auf Rechte zu bestehen #SPD,de,Day 2 of the government declaration with a large part of the government monologue. And then #Opposition is warned not to insist on rights #SPD,2014-01-30 16:44:07+00:00,2013,-3,-4
4.2754361761674445e+,626287930,Katrin Goring-Eckardt,GoeringEckardt,"@join13luck @NeinQuarterly sollte @NeinQuarterly mit Cohen auftreten, wäre ich dabei ...",de,"@join13luck @NoQuarterly If @NoQuarterly appeared with Cohen, I would be there...",2014-01-26 20:48:36+00:00,2013,-3,-4
4.284765165705175e+,626287930,Katrin Goring-Eckardt,GoeringEckardt,#mindestlohn Kompromiss bei dem Vorteile Nachteile überwiegen? Oder überwiegen die #Ausnahmen die Regel? #groko,de,#minimumwage Compromise in which advantages outweigh disadvantages? Or do the #exceptions outweigh the rule? #groko,2014-01-29 10:35:36+00:00,2013,-3,-4
4.2847788602754246e+,626287930,Katrin Goring-Eckardt,GoeringEckardt,"Merkel redet #Rentenpläne schön. Absurd wieder so zu tun, als wäre das Bekämpfung v #Altersarmut .  Gegenteil ist der Fall",de,Merkel talks #pension plans nicely. It's absurd to pretend again that this is about combating poverty in old age. The opposite is the case,2014-01-29 10:41:03+00:00,2013,-3,-4
9.572223454496563e+,17675072,Martin Schulz,MartinSchulz,"Der Opfer des Holocausts zu gedenken verpflichtet uns auch, jedweden Antisemitismus unserer Zeit - und er wird wieder lauter - entschlossen zu bekämpfen. Für die Sozialdemokratie ist das innerste Verpflichtung. Nie wieder Antisemitismus! Nie wieder Faschismus! #WeRemember",de,Remembering the victims of the Holocaust also obliges us to resolutely combat any anti-Semitism of our time - and it is becoming louder again. For social democracy this is an innermost obligation. No more anti-Semitism! Never again fascism! #WeRemember,2018-01-27 12:02:46+00:00,2017,3,2
9.547932113688207e+,17675072,Martin Schulz,MartinSchulz,"Bereite mich auf meine Rede vor. Ich will morgen niemanden überreden, sondern überzeugen. Gebührenfreie Kitas, ein starkes Europa und menschenwürdige Pflege – das gibt es nur, wenn wir regieren. Die Chance jetzt vielen Menschen spürbar helfen zu können, ist für mich eine Pflicht. https://t.co/GDsUtDqylC",de,"I'm preparing for my speech. Tomorrow I don't want to persuade anyone, I just want to convince them. Free daycare centers, a strong Europe and humane care – that only exists if we govern. The opportunity to now be able to help many people noticeably is a duty for me. https://t.co/GDsUtDqylC",2018-01-20 19:10:15+00:00,2017,3,2
9.377154866278564e+,17675072,Martin Schulz,MartinSchulz,"Eine neue Regierung muss die großen politischen Aufgaben angehen. Wenn der SPD-Parteitag zustimmt, wird die SPD mit den anderen Parteien darüber sprechen. Grundlage müssen unsere sozialdemokratischen Grundüberzeugungen und das Wahlprogramm sein. Automatismen gibt es nicht.",de,"A new government must tackle the major political tasks. If the SPD party conference agrees, the SPD will talk to the other parties about it. The basis must be our social democratic basic beliefs and the election program. There are no automations.",2017-12-04 16:09:28+00:00,2017,3,2
9.391188321651834e+,17675072,Martin Schulz,MartinSchulz,Je me réjouis que mon ami Emmanuel Macron reçoive le Prix Charlemagne. C'est un signal important et encourageant en temps des attaques contre l'UE de l'intérieur et de l'extérieur.,fr,I am delighted that my friend Emmanuel Macron will receive the Charlemagne Prize. This is an important and encouraging signal at a time of attacks on the EU from within and without.,2017-12-08 13:05:52+00:00,2017,3,2
9.354074125126861e+,17675072,Martin Schulz,MartinSchulz,"Bin schockiert über die Nachricht vom Angriff auf den Bürgermeister Andreas Hollstein. Gegen Hass und Gewalt müssen Demokraten zusammenstehen, denn sie dürfen keinen Platz in unserer Gesellschaft haben. Ich wünsche ihm gute Genesung im Kreise der Familie.",de,I am shocked by the news of the attack on Mayor Andreas Hollstein. Democrats must stand together against hatred and violence because they must have no place in our society. I wish him a speedy recovery with his family.,2017-11-28 07:18:00+00:00,2017,3,2
9.540161923222446e+,17675072,Martin Schulz,MartinSchulz,"Alle Einzelgewerkschaften des DGB sind für Koalitionsverhandlungen. Das konnte mir DGB-Chef Reiner Hoffmann soeben berichten. ""Verhandelt und schaut, dass ihr noch mehr rausholt"", hat er mir gesagt und genau das will ich tun.",de,"All individual unions in the DGB are in favor of coalition negotiations. DGB boss Reiner Hoffmann was just able to tell me that. ""Negotiate and see that you get more out of it,"" he told me and that's exactly what I want to do.",2018-01-18 15:42:39+00:00,2017,3,2
9.384487030393856e+,17675072,Martin Schulz,MartinSchulz,"Wir stehen zur Zwei-Staaten-Lösung. Trotz aller Schwierigkeiten ist es die einzige Lösung ist, die dauerhaft Frieden bringen und die berechtigten Erwartungen beider Seiten erfüllen kann.",de,"We support the two-state solution. Despite all the difficulties, it is the only solution that can bring lasting peace and meet the legitimate expectations of both sides.",2017-12-06 16:43:00+00:00,2017,3,2
9.394795920662771e+,17675072,Martin Schulz,MartinSchulz,"Als ""Europaradikalen"" hat mich Herr Dobrindt bezeichnet. Darauf habe ich nur eine Antwort: Ja, ich bin radikal pro-europäisch. #europaradikal",de,"Mr. Dobrindt described me as a “European radical.” I only have one answer to that: Yes, I am radically pro-European. #europeanradical",2017-12-09 12:59:24+00:00,2017,3,2
9.384776723715113e+,17675072,Martin Schulz,MartinSchulz,"Ab morgen werden wir auf unserem Parteitag diskutieren, wohin es mit der SPD, mit Deutschland &amp; Europa gehen soll. Ich freue mich auf Euch! https://t.co/DSoiAJTk01",de,"Starting tomorrow at our party conference we will discuss where the SPD, Germany &amp; Europe should go. I look forward to you! https://t.co/DSoiAJTk01",2017-12-06 18:38:07+00:00,2017,3,2
9.452385308334367e+,17675072,Martin Schulz,MartinSchulz,"Gestern Abend krachte ein Auto in unsere Parteizentrale. Darin wurden Substanzen gefunden, mit denen man einen Brand verursachen kann. Genaueres wissen wir noch nicht. Ich bin aber unendlich froh, dass keine KollegInnen zu Schaden gekommen sind.
Danke auch allen Einsatzkräften!",de,"Last night a car crashed into our party headquarters. Substances were found inside that could cause a fire. We don't know any more details yet. But I am incredibly happy that no colleagues were harmed.
Thanks also to all the emergency services!",2017-12-25 10:23:22+00:00,2017,3,2
9.384214010102784e+,17675072,Martin Schulz,MartinSchulz,"Präsident Macron und die Kommission haben ihre Reformideen für die EU vorgelegt. Die europäische Zukunftsdebatte ist in vollem Gang. Deutschland darf nicht länger an der Außenlinie stehen, sondern muss die Chancen beherzt ergreifen, die sich uns jetzt bieten.",de,"President Macron and the Commission have presented their reform ideas for the EU. The European debate about the future is in full swing. Germany must no longer remain on the sidelines, but must courageously seize the opportunities that are now presented to us.",2017-12-06 14:54:31+00:00,2017,3,2
